From,To,Valid-From,Valid-Until,Days,Departure,Arrival,Flight,Aircraft,Duration,from,until,AircraftName,ICAO,Capacity,FromAirport,FromCity,FromCountry,ToAirport,ToCity,ToCountry,ToLatitude,ToLongitude,passenger_pre,To_city_country,population,city_id
LHR,HKG,2009-01-02,2009-01-30,1234567,12:30,08:20+1,QF30,744,11:50,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
LHR,HKG,2009-01-02,2009-01-30,1234567,18:05,13:55+1,CX250,744,11:50,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
LHR,HKG,2009-01-02,2009-01-30,1234567,18:40,14:30+1,BA25,744,11:50,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
LHR,HKG,2009-01-02,2009-01-30,1234567,22:10,18:00+1,CX254,744,11:50,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
LHR,HKG,2009-01-02,2009-01-30,134567,11:30,07:05+1,CX252,744,11:35,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,356,Hong Kong_Hong Kong,7398000.0,70
LHR,HKG,2009-01-02,2009-01-30,2,12:00,07:35+1,CX252,744,11:35,2,30,Boeing 747-400 pax,B744,416,Heathrow,London,United Kingdom,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,59,Hong Kong_Hong Kong,7398000.0,70
LHR,HKG,2009-01-02,2009-01-30,1234567,20:50,17:10+1,CX256,343,12:20,2,30,Airbus A340-300,A343,335,Heathrow,London,United Kingdom,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,335,Hong Kong_Hong Kong,7398000.0,70
MAA,HKG,2009-01-02,2009-01-30,2467,03:15,11:10,CX632,330,05:25,2,30,Airbus A330 all models,A330,293,Chennai Intl,Madras,India,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,167,Hong Kong_Hong Kong,7398000.0,70
NGO,HKG,2009-01-02,2009-01-30,1234567,10:00,13:35,CX533,330,04:35,2,30,Airbus A330 all models,A330,293,Chubu Centrair Intl,Nagoya,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
NGO,HKG,2009-01-02,2009-01-30,1234567,16:50,22:10,CX531,330,06:20,2,30,Airbus A330 all models,A330,293,Chubu Centrair Intl,Nagoya,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
NGO,HKG,2009-01-02,2009-01-30,467,16:30,20:10,CX535,330,04:40,2,30,Airbus A330 all models,A330,293,Chubu Centrair Intl,Nagoya,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,125,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,10:00,14:05,JL731,744,05:05,2,30,Boeing 747-400 pax,B744,416,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,15:30,21:45,CX451,744,07:15,2,30,Boeing 747-400 pax,B744,416,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,18:20,22:35,CX505,744,05:15,2,30,Boeing 747-400 pax,B744,416,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,18:25,22:30,JL735,744,05:05,2,30,Boeing 747-400 pax,B744,416,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,09:15,13:25,CX509,773,05:10,2,30,Boeing 777-300 pax,B773,386,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,10:40,15:05,CX501,330,05:25,2,30,Airbus A330 all models,A330,293,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,15:25,19:45,CX549,330,05:20,2,30,Airbus A330 all models,A330,293,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
NRT,HKG,2009-01-02,2009-01-30,1234567,16:20,20:40,CX521,330,05:20,2,30,Airbus A330 all models,A330,293,Narita Intl,Tokyo,Japan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-15,1234567,07:50,10:35,KA873,321,02:45,2,15,Airbus A321-100/200,A321,186,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,186,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,12:50,15:35,KA865,321,02:45,2,30,Airbus A321-100/200,A321,186,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,186,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,15:20,18:05,KA893,321,02:45,2,30,Airbus A321-100/200,A321,186,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,186,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,18:50,21:35,KA835,321,02:45,2,30,Airbus A321-100/200,A321,186,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,186,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,19:20,22:05,KA897,321,02:45,2,30,Airbus A321-100/200,A321,186,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,186,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-04,2009-01-30,1234567,12:25,15:05,CX367,773,02:40,4,30,Boeing 777-300 pax,B773,386,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,08:25,11:05,KA871,330,02:40,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,08:40,11:35,KA831,330,02:55,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,09:45,12:35,KA895,330,02:50,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,11:20,14:05,KA803,330,02:45,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,13:20,16:05,KA877,330,02:45,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,14:20,17:05,KA805,330,02:45,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,16:20,19:10,KA875,330,02:50,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,17:20,20:05,KA801,330,02:45,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,18:20,21:05,KA891,330,02:45,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
PVG,HKG,2009-01-02,2009-01-30,1234567,20:20,23:05,KA809,330,02:45,2,30,Airbus A330 all models,A330,293,Pudong,Shanghai,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
RUH,HKG,2009-01-02,2009-01-30,1346,00:25,13:15,CX732,777,07:50,2,30,Boeing 777 all pax models,\N,305,King Khaled Intl,Riyadh,Saudi Arabia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,174,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,1234567,11:25,15:10,CX714,773,03:45,2,30,Boeing 777-300 pax,B773,386,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,1234567,13:55,20:00,CX712,773,06:05,2,30,Boeing 777-300 pax,B773,386,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,1234567,18:30,22:10,CX716,773,03:40,2,30,Boeing 777-300 pax,B773,386,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,2467,08:15,11:55,CX710,773,03:40,2,30,Boeing 777-300 pax,B773,386,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,220,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-23,1234567,16:25,20:10,CX734,330,03:45,2,23,Airbus A330 all models,A330,293,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,1234567,10:10,14:05,CX736,330,03:55,2,30,Airbus A330 all models,A330,293,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,1267,09:10,13:05,CX690,330,03:55,2,30,Airbus A330 all models,A330,293,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,167,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,135,08:05,11:55,CX710,330,03:50,2,30,Airbus A330 all models,A330,293,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,125,Hong Kong_Hong Kong,7398000.0,70
SIN,HKG,2009-01-02,2009-01-30,345,09:10,12:55,CX690,330,03:45,2,30,Airbus A330 all models,A330,293,Singapore Changi Intl,Singapore,Singapore,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,125,Hong Kong_Hong Kong,7398000.0,70
SYD,HKG,2009-01-02,2009-01-30,1234567,15:00,21:15,QF87,333,09:15,2,30,Airbus A330-300,A333,335,Sydney Intl,Sydney,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,335,Hong Kong_Hong Kong,7398000.0,70
SYD,HKG,2009-01-02,2009-01-30,1234567,11:55,17:45,QF127,744,08:50,2,30,Boeing 747-400 pax,B744,416,Sydney Intl,Sydney,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
SYD,HKG,2009-01-02,2009-01-30,1234567,08:35,14:50,CX110,330,09:15,2,30,Airbus A330 all models,A330,293,Sydney Intl,Sydney,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
SYD,HKG,2009-01-02,2009-01-30,1234567,11:50,18:00,CX162,330,09:10,2,30,Airbus A330 all models,A330,293,Sydney Intl,Sydney,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
SYD,HKG,2009-01-02,2009-01-30,1234567,15:45,22:00,CX100,330,09:15,2,30,Airbus A330 all models,A330,293,Sydney Intl,Sydney,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
SYD,HKG,2009-01-02,2009-01-30,1234567,22:20,05:00+1,CX138,330,09:40,2,30,Airbus A330 all models,A330,293,Sydney Intl,Sydney,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,08:55,10:45,CX471,777,01:50,2,30,Boeing 777 all pax models,\N,305,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,305,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,2345,14:10,15:55,CX565,777,01:45,2,30,Boeing 777 all pax models,\N,305,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,174,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,20:00,21:45,CX451,744,01:45,2,30,Boeing 747-400 pax,B744,416,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-22,1234567,19:25,21:10,CX401,773,01:45,2,22,Boeing 777-300 pax,B773,386,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,10:10,12:00,CX469,773,01:50,2,30,Boeing 777-300 pax,B773,386,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,11:25,13:10,CX461,773,01:45,2,30,Boeing 777-300 pax,B773,386,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,16:20,18:10,CX405,773,01:50,2,30,Boeing 777-300 pax,B773,386,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,386,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,167,14:15,16:05,CX565,773,01:50,2,30,Boeing 777-300 pax,B773,386,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,165,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,4,09:25,11:20,CX403,773,01:55,2,30,Boeing 777-300 pax,B773,386,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,55,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-03,2009-01-30,1234567,15:05,16:55,CX467,330,01:50,3,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,06:15,08:00,CX463,330,01:45,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,08:00,09:50,KA489,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,08:25,10:15,CX407,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,10:55,12:45,KA487,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,13:05,14:55,CX511,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,14:40,16:30,KA481,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,20:20,22:10,CX531,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,1234567,20:50,22:40,KA483,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,293,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,123567,09:25,11:15,CX403,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,251,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,145,18:40,20:30,CX473,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,125,Hong Kong_Hong Kong,7398000.0,70
TPE,HKG,2009-01-02,2009-01-30,234567,12:00,13:50,CX421,330,01:50,2,30,Airbus A330 all models,A330,293,Taoyuan Intl,Taipei,Taiwan,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,251,Hong Kong_Hong Kong,7398000.0,70
BNE,HKG,2009-01-02,2009-01-30,2467,11:00,17:45,QF97,333,08:45,2,30,Airbus A330-300,A333,335,Brisbane Intl,Brisbane,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,191,Hong Kong_Hong Kong,7398000.0,70
BNE,HKG,2009-01-02,2009-01-30,247,13:50,20:30,CX102,333,08:40,2,30,Airbus A330-300,A333,335,Brisbane Intl,Brisbane,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,143,Hong Kong_Hong Kong,7398000.0,70
BNE,HKG,2009-01-02,2009-01-30,356,12:05,20:40,CX102,333,10:35,2,30,Airbus A330-300,A333,335,Brisbane Intl,Brisbane,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,143,Hong Kong_Hong Kong,7398000.0,70
BNE,HKG,2009-01-02,2009-01-30,1357,00:50,07:30,CX156,343,08:40,2,30,Airbus A340-300,A343,335,Brisbane Intl,Brisbane,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,191,Hong Kong_Hong Kong,7398000.0,70
CNS,HKG,2009-01-02,2009-01-30,247,10:25,20:30,CX102,333,12:05,2,30,Airbus A330-300,A333,335,Cairns Intl,Cairns,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,143,Hong Kong_Hong Kong,7398000.0,70
CNS,HKG,2009-01-02,2009-01-30,356,15:35,20:40,CX102,333,07:05,2,30,Airbus A330-300,A333,335,Cairns Intl,Cairns,Australia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,143,Hong Kong_Hong Kong,7398000.0,70
FCO,HKG,2009-01-02,2009-01-30,1234567,12:25,06:50+1,CX292,343,11:25,2,30,Airbus A340-300,A343,335,Fiumicino,Rome,Italy,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,335,Hong Kong_Hong Kong,7398000.0,70
BKI,HKG,2009-01-02,2009-01-30,1346,19:50,22:50,KA62,320,03:00,2,30,Airbus A320-100/200,A320,150,Kota Kinabalu Intl,Kota Kinabalu,Malaysia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,85,Hong Kong_Hong Kong,7398000.0,70
BKI,HKG,2009-01-02,2009-01-30,257,12:05,15:00,KA60,320,02:55,2,30,Airbus A320-100/200,A320,150,Kota Kinabalu Intl,Kota Kinabalu,Malaysia,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,64,Hong Kong_Hong Kong,7398000.0,70
CKG,HKG,2009-01-02,2009-01-30,135,17:00,19:05,KA841,320,02:05,2,30,Airbus A320-100/200,A320,150,Jiangbei,Chongqing,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,64,Hong Kong_Hong Kong,7398000.0,70
CKG,HKG,2009-01-02,2009-01-30,2467,16:45,19:05,KA841,320,02:20,2,30,Airbus A320-100/200,A320,150,Jiangbei,Chongqing,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,85,Hong Kong_Hong Kong,7398000.0,70
CSX,HKG,2009-01-02,2009-01-30,2467,16:35,18:20,KA721,320,01:45,2,30,Airbus A320-100/200,A320,150,Huanghua,Changcha,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,85,Hong Kong_Hong Kong,7398000.0,70
CSX,HKG,2009-01-02,2009-01-30,5,20:00,21:45,KA721,320,01:45,2,30,Airbus A320-100/200,A320,150,Huanghua,Changcha,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,21,Hong Kong_Hong Kong,7398000.0,70
DLC,HKG,2009-01-02,2009-01-30,246,18:25,22:10,KA921,320,03:45,2,30,Airbus A320-100/200,A320,150,Zhoushuizi,Dalian,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,64,Hong Kong_Hong Kong,7398000.0,70
FOC,HKG,2009-01-02,2009-01-30,1234567,11:10,12:50,KA661,320,01:40,2,30,Airbus A320-100/200,A320,150,Changle,Fuzhou,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,150,Hong Kong_Hong Kong,7398000.0,70
FOC,HKG,2009-01-02,2009-01-30,1234567,19:35,21:15,KA663,321,01:40,2,30,Airbus A321-100/200,A321,186,Changle,Fuzhou,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,186,Hong Kong_Hong Kong,7398000.0,70
HAN,HKG,2009-01-02,2009-01-30,1357,10:45,13:35,KA294,320,01:50,2,30,Airbus A320-100/200,A320,150,Noibai Intl,Hanoi,Vietnam,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,85,Hong Kong_Hong Kong,7398000.0,70
HAN,HKG,2009-01-02,2009-01-30,246,19:55,22:50,KA294,320,01:55,2,30,Airbus A320-100/200,A320,150,Noibai Intl,Hanoi,Vietnam,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,64,Hong Kong_Hong Kong,7398000.0,70
HGH,HKG,2009-01-02,2009-01-30,1234567,08:00,10:20,KA623,320,02:20,2,30,Airbus A320-100/200,A320,150,Xiaoshan,Hangzhou,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,150,Hong Kong_Hong Kong,7398000.0,70
HGH,HKG,2009-01-02,2009-01-30,123467,10:55,13:20,KA627,321,02:25,2,30,Airbus A321-100/200,A321,186,Xiaoshan,Hangzhou,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,159,Hong Kong_Hong Kong,7398000.0,70
HKT,HKG,2009-01-02,2009-01-30,135,18:20,22:50,KA213,320,03:30,2,30,Airbus A320-100/200,A320,150,Phuket Intl,Phuket,Thailand,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,64,Hong Kong_Hong Kong,7398000.0,70
KMG,HKG,2009-01-02,2009-01-30,1234567,15:20,17:30,KA761,320,02:10,2,30,Airbus A320-100/200,A320,150,Wujiaba,Kunming,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,150,Hong Kong_Hong Kong,7398000.0,70
KTM,HKG,2009-01-02,2009-01-30,2357,22:50,05:30+1,KA101,320,04:25,2,30,Airbus A320-100/200,A320,150,Tribhuvan Intl,Kathmandu,Nepal,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,85,Hong Kong_Hong Kong,7398000.0,70
KWL,HKG,2009-01-02,2009-01-25,357,19:45,21:10,KA701,320,01:25,2,25,Airbus A320-100/200,A320,150,Liangjiang,Guilin,China,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,64,Hong Kong_Hong Kong,7398000.0,70
MNL,HKG,2009-01-02,2009-01-30,12456,10:50,12:55,KA912,320,02:05,2,30,Airbus A320-100/200,A320,150,Ninoy Aquino Intl,Manila,Philippines,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,107,Hong Kong_Hong Kong,7398000.0,70
MNL,HKG,2009-01-02,2009-01-30,1234567,11:10,13:10,CX906,744,02:00,2,30,Boeing 747-400 pax,B744,416,Ninoy Aquino Intl,Manila,Philippines,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
MNL,HKG,2009-01-02,2009-01-30,1234567,12:30,14:40,CX900,744,02:10,2,30,Boeing 747-400 pax,B744,416,Ninoy Aquino Intl,Manila,Philippines,Hong Kong Intl,Hong Kong,Hong Kong,22.308919,113.914603,416,Hong Kong_Hong Kong,7398000.0,70
